,Year,State,Fips,CountyName,Region,EstimatedValue
85,2016,Georgia,13173,Lanier,Southwest,97991.52
86,2016,Georgia,13175,Laurens,Southeast,343650.7
87,2016,Georgia,13177,Lee,Central,138595.42
88,2016,Georgia,13179,Liberty,Southeast,216031.64
89,2016,Georgia,13181,Lincoln,Central,113986.91
90,2016,Georgia,13183,Long,Southeast,228849.7
91,2016,Georgia,13185,Lowndes,Southwest,200647.14
92,2016,Georgia,13187,Lumpkin,North,122281.77
93,2016,Georgia,13189,McDuffie,Central,111543.61
94,2016,Georgia,13191,McIntosh,Southeast,163168.41
95,2016,Georgia,13193,Macon,Central,142385.34
96,2016,Georgia,13195,Madison,North Central,88616.14
97,2016,Georgia,13197,Marion,Central,175857.45
98,2016,Georgia,13199,Meriwether,North Central,258598.06
99,2016,Georgia,13201,Miller,Southwest,71629.37
100,2016,Georgia,13205,Mitchell,Southwest,132614.13
101,2016,Georgia,13207,Monroe,Central,180530.99
102,2016,Georgia,13209,Montgomery,Southeast,134834.71
103,2016,Georgia,13211,Morgan,Central,159685.71
104,2016,Georgia,13213,Murray,North,109173.54
105,2016,Georgia,13215,Muscogee,Central,65545.73
106,2016,Georgia,13217,Newton,North Central,76673.99
107,2016,Georgia,13219,Oconee,North Central,67574.15
108,2016,Georgia,13221,Oglethorpe,North Central,237188.45
109,2016,Georgia,13223,Paulding,North Central,110911.81
110,2016,Georgia,13225,Peach,Central,35807.98
111,2016,Georgia,13227,Pickens,North,108464.81
112,2016,Georgia,13229,Pierce,Southeast,105426.04
113,2016,Georgia,13231,Pike,Central,95370.09
114,2016,Georgia,13233,Polk,North Central,127099.68
115,2016,Georgia,13235,Pulaski,Central,74272.05
116,2016,Georgia,13237,Putnam,Central,126989.25
117,2016,Georgia,13239,Quitman,Central,90545.76
118,2016,Georgia,13241,Rabun,North,143196.49
119,2016,Georgia,13243,Randolph,Central,186084.23
120,2016,Georgia,13245,Richmond,Central,128755.44
121,2016,Georgia,13247,Rockdale,North Central,22718.67
122,2016,Georgia,13249,Schley,Central,113372.6
123,2016,Georgia,13251,Screven,Southeast,323995.54
124,2016,Georgia,13253,Seminole,Southwest,41496.7
125,2016,Georgia,13255,Spalding,North Central,82015.31
126,2016,Georgia,13257,Stephens,North,76582.06
127,2016,Georgia,13259,Stewart,Central,232828.25
128,2016,Georgia,13261,Sumter,Central,190317.56
129,2016,Georgia,13263,Talbot,Central,210080.26
130,2016,Georgia,13265,Taliaferro,Central,119003.82
131,2016,Georgia,13267,Tattnall,Southeast,184805.31
132,2016,Georgia,13269,Taylor,Central,234980.45
133,2016,Georgia,13271,Telfair,Southeast,248303.9
134,2016,Georgia,13273,Terrell,Central,150427.64
135,2016,Georgia,13275,Thomas,Southwest,197176.72
136,2016,Georgia,13277,Tift,Southwest,82330.35
137,2016,Georgia,13279,Toombs,Southeast,148778.52
138,2016,Georgia,13281,Towns,North,45201.12
139,2016,Georgia,13283,Treutlen,Southeast,106477.48
140,2016,Georgia,13285,Troup,North Central,201644.44
141,2016,Georgia,13287,Turner,Southwest,69685.87
142,2016,Georgia,13289,Twiggs,Central,196932.49
143,2016,Georgia,13291,Union,North,99904.12
144,2016,Georgia,13293,Upson,Central,149713.53
145,2016,Georgia,13295,Walker,North,145795.49
146,2016,Georgia,13297,Walton,North Central,130989.02
147,2016,Georgia,13299,Ware,Southeast,464828.67
148,2016,Georgia,13301,Warren,Central,164652.49
149,2016,Georgia,13303,Washington,Central,307614.94
150,2016,Georgia,13305,Wayne,Southeast,349447.12
151,2016,Georgia,13307,Webster,Central,78419.95
152,2016,Georgia,13309,Wheeler,Southeast,145309.68
153,2016,Georgia,13311,White,North,108854.7
154,2016,Georgia,13313,Whitfield,North,81714.76
155,2016,Georgia,13315,Wilcox,Southwest,177639.41
156,2016,Georgia,13317,Wilkes,Central,238760.27
157,2016,Georgia,13319,Wilkinson,Central,268884.99
158,2016,Georgia,13321,Worth,Southwest,162287.24
0,2017,Georgia,13001,Appling,Southeast,234909.22
1,2017,Georgia,13003,Atkinson,Southeast,154048.74
2,2017,Georgia,13005,Bacon,Southeast,118040.86
3,2017,Georgia,13007,Baker,Southwest,129097.81
4,2017,Georgia,13009,Baldwin,Central,114388.7
5,2017,Georgia,13011,Banks,North Central,88607.74
6,2017,Georgia,13013,Barrow,North Central,45492.58
7,2017,Georgia,13015,Bartow,North,162217.72
8,2017,Georgia,13017,Ben Hill,Southwest,96873.42
9,2017,Georgia,13019,Berrien,Southwest,161532.63
10,2017,Georgia,13021,Bibb,Central,74967.73
11,2017,Georgia,13023,Bleckley,Central,81755.24
12,2017,Georgia,13025,Brantley,Southeast,251281.65
13,2017,Georgia,13027,Brooks,Southwest,173437.96
14,2017,Georgia,13029,Bryan,Southeast,197201.35
15,2017,Georgia,13031,Bulloch,Southeast,292729.9
16,2017,Georgia,13033,Burke,Central,319170.47
17,2017,Georgia,13035,Butts,Central,77354.98
18,2017,Georgia,13037,Calhoun,Central,84167.22
19,2017,Georgia,13039,Camden,Southeast,278129.64
20,2017,Georgia,13043,Candler,Southeast,85479.28
21,2017,Georgia,13045,Carroll,North Central,168717.4
22,2017,Georgia,13047,Catoosa,North,39911.71
23,2017,Georgia,13049,Charlton,Southeast,373884.09
24,2017,Georgia,13051,Chatham,Southeast,89401.04
25,2017,Georgia,13053,Chattahoochee,Central,134853.09
26,2017,Georgia,13055,Chattooga,North,162076.02
27,2017,Georgia,13057,Cherokee,North,132976.75
28,2017,Georgia,13059,Clarke,North Central,25209.1
29,2017,Georgia,13061,Clay,Central,75274.15
30,2017,Georgia,13063,Clayton,North Central,16514.69
31,2017,Georgia,13065,Clinch,Southeast,529525.37
32,2017,Georgia,13067,Cobb,North Central,23994.61
33,2017,Georgia,13069,Coffee,Southeast,198755.18
34,2017,Georgia,13071,Colquitt,Southwest,158221.52
35,2017,Georgia,13073,Columbia,Central,95681.58
36,2017,Georgia,13075,Cook,Southwest,78665.29
37,2017,Georgia,13077,Coweta,North Central,165007.9
38,2017,Georgia,13079,Crawford,Central,175203.01
39,2017,Georgia,13081,Crisp,Southwest,82009.0
40,2017,Georgia,13083,Dade,North,78001.85
41,2017,Georgia,13085,Dawson,North,101721.92
42,2017,Georgia,13087,Decatur,Southwest,189169.52
43,2017,Georgia,13089,DeKalb,North Central,43655.42
44,2017,Georgia,13091,Dodge,Southeast,242300.11
45,2017,Georgia,13093,Dooly,Southwest,87716.8
46,2017,Georgia,13095,Dougherty,Central,134647.1
47,2017,Georgia,13097,Douglas,North Central,83669.78
48,2017,Georgia,13099,Early,Southwest,180600.04
49,2017,Georgia,13101,Echols,Southeast,243920.67
50,2017,Georgia,13103,Effingham,Southeast,231568.06
51,2017,Georgia,13105,Elbert,North Central,136360.56
52,2017,Georgia,13107,Emanuel,Southeast,320308.73
53,2017,Georgia,13109,Evans,Southeast,89231.76
54,2017,Georgia,13111,Fannin,North,153563.08
55,2017,Georgia,13113,Fayette,North Central,35101.39
56,2017,Georgia,13115,Floyd,North,186912.66
57,2017,Georgia,13117,Forsyth,North Central,59862.12
58,2017,Georgia,13119,Franklin,North Central,73532.97
59,2017,Georgia,13121,Fulton,North Central,112035.91
60,2017,Georgia,13123,Gilmer,North,220351.73
61,2017,Georgia,13125,Glascock,Central,78756.73
62,2017,Georgia,13127,Glynn,Southeast,137725.0
63,2017,Georgia,13129,Gordon,North,103644.77
64,2017,Georgia,13131,Grady,Southwest,156285.93
65,2017,Georgia,13133,Greene,Central,178152.02
66,2017,Georgia,13135,Gwinnett,North Central,75391.72
67,2017,Georgia,13137,Habersham,North,93672.75
68,2017,Georgia,13139,Hall,North Central,100944.51
69,2017,Georgia,13141,Hancock,Central,266883.99
70,2017,Georgia,13143,Haralson,North Central,111196.24
71,2017,Georgia,13145,Harris,Central,230630.86
72,2017,Georgia,13147,Hart,North Central,56453.49
73,2017,Georgia,13149,Heard,North Central,105508.08
74,2017,Georgia,13151,Henry,North Central,91298.22
75,2017,Georgia,13153,Houston,Central,122688.82
76,2017,Georgia,13155,Irwin,Southwest,101263.37
77,2017,Georgia,13157,Jackson,North Central,107144.47
78,2017,Georgia,13159,Jasper,Central,181727.02
79,2017,Georgia,13161,Jeff Davis,Southeast,137604.44
80,2017,Georgia,13163,Jefferson,Central,224825.05
81,2017,Georgia,13165,Jenkins,Southeast,150275.77
82,2017,Georgia,13167,Johnson,Southeast,151687.46
83,2017,Georgia,13169,Jones,Central,192202.31
84,2017,Georgia,13171,Lamar,Central,92286.56
85,2017,Georgia,13173,Lanier,Southwest,96339.3
86,2017,Georgia,13175,Laurens,Southeast,355600.12
87,2017,Georgia,13177,Lee,Central,138780.1
88,2017,Georgia,13179,Liberty,Southeast,221788.66
89,2017,Georgia,13181,Lincoln,Central,113986.91
90,2017,Georgia,13183,Long,Southeast,228770.56
91,2017,Georgia,13185,Lowndes,Southwest,200700.47
92,2017,Georgia,13187,Lumpkin,North,128791.95
93,2017,Georgia,13189,McDuffie,Central,111571.66
94,2017,Georgia,13191,McIntosh,Southeast,163161.39
95,2017,Georgia,13193,Macon,Central,142475.56
96,2017,Georgia,13195,Madison,North Central,88303.19
97,2017,Georgia,13197,Marion,Central,175991.41
98,2017,Georgia,13199,Meriwether,North Central,257706.64
99,2017,Georgia,13201,Miller,Southwest,71807.5
100,2017,Georgia,13205,Mitchell,Southwest,133900.95
101,2017,Georgia,13207,Monroe,Central,180685.62
102,2017,Georgia,13209,Montgomery,Southeast,135311.17
103,2017,Georgia,13211,Morgan,Central,159763.77
104,2017,Georgia,13213,Murray,North,115574.05
105,2017,Georgia,13215,Muscogee,Central,67911.02
106,2017,Georgia,13217,Newton,North Central,72666.39
107,2017,Georgia,13219,Oconee,North Central,65814.62
108,2017,Georgia,13221,Oglethorpe,North Central,236369.17
109,2017,Georgia,13223,Paulding,North Central,107917.75
110,2017,Georgia,13225,Peach,Central,35640.99
111,2017,Georgia,13227,Pickens,North,108718.56
112,2017,Georgia,13229,Pierce,Southeast,105424.88
113,2017,Georgia,13231,Pike,Central,95405.92
114,2017,Georgia,13233,Polk,North Central,126949.43
115,2017,Georgia,13235,Pulaski,Central,80105.84
116,2017,Georgia,13237,Putnam,Central,130299.86
117,2017,Georgia,13239,Quitman,Central,91061.6
118,2017,Georgia,13241,Rabun,North,157427.94
119,2017,Georgia,13243,Randolph,Central,187746.87
120,2017,Georgia,13245,Richmond,Central,128811.78
121,2017,Georgia,13247,Rockdale,North Central,21331.98
122,2017,Georgia,13249,Schley,Central,113070.49
123,2017,Georgia,13251,Screven,Southeast,325487.06
124,2017,Georgia,13253,Seminole,Southwest,41726.59
125,2017,Georgia,13255,Spalding,North Central,81822.89
126,2017,Georgia,13257,Stephens,North,81525.33
127,2017,Georgia,13259,Stewart,Central,232265.46
128,2017,Georgia,13261,Sumter,Central,189048.52
129,2017,Georgia,13263,Talbot,Central,210260.11
130,2017,Georgia,13265,Taliaferro,Central,118871.28
131,2017,Georgia,13267,Tattnall,Southeast,184794.97
132,2017,Georgia,13269,Taylor,Central,235168.39
133,2017,Georgia,13271,Telfair,Southeast,242465.57
134,2017,Georgia,13273,Terrell,Central,155958.95
135,2017,Georgia,13275,Thomas,Southwest,198036.69
136,2017,Georgia,13277,Tift,Southwest,76495.78
137,2017,Georgia,13279,Toombs,Southeast,149863.32
138,2017,Georgia,13281,Towns,North,55631.6
139,2017,Georgia,13283,Treutlen,Southeast,106477.48
140,2017,Georgia,13285,Troup,North Central,201047.03
141,2017,Georgia,13287,Turner,Southwest,69958.35
142,2017,Georgia,13289,Twiggs,Central,197019.4
143,2017,Georgia,13291,Union,North,110570.51
144,2017,Georgia,13293,Upson,Central,147862.77
145,2017,Georgia,13295,Walker,North,149828.46
146,2017,Georgia,13297,Walton,North Central,129066.78
147,2017,Georgia,13299,Ware,Southeast,457388.39
148,2017,Georgia,13301,Warren,Central,164335.57
149,2017,Georgia,13303,Washington,Central,307813.16
150,2017,Georgia,13305,Wayne,Southeast,349226.52
151,2017,Georgia,13307,Webster,Central,78479.5
152,2017,Georgia,13309,Wheeler,Southeast,143862.42
153,2017,Georgia,13311,White,North,117347.55
154,2017,Georgia,13313,Whitfield,North,84927.46
155,2017,Georgia,13315,Wilcox,Southwest,176825.79
156,2017,Georgia,13317,Wilkes,Central,237377.52
157,2017,Georgia,13319,Wilkinson,Central,270509.31
158,2017,Georgia,13321,Worth,Southwest,163775.57
0,2018,Georgia,13001,Appling,Southeast,228279.07
1,2018,Georgia,13003,Atkinson,Southeast,154136.47
2,2018,Georgia,13005,Bacon,Southeast,108893.86
3,2018,Georgia,13007,Baker,Southwest,128926.65
4,2018,Georgia,13009,Baldwin,Central,117650.45
5,2018,Georgia,13011,Banks,North Central,88678.65
6,2018,Georgia,13013,Barrow,North Central,44985.85
7,2018,Georgia,13015,Bartow,North,162207.5
8,2018,Georgia,13017,Ben Hill,Southwest,90635.59
9,2018,Georgia,13019,Berrien,Southwest,161464.54
10,2018,Georgia,13021,Bibb,Central,70136.99
11,2018,Georgia,13023,Bleckley,Central,80124.37
12,2018,Georgia,13025,Brantley,Southeast,253829.47
13,2018,Georgia,13027,Brooks,Southwest,173282.43
14,2018,Georgia,13029,Bryan,Southeast,197487.26
15,2018,Georgia,13031,Bulloch,Southeast,291916.12
16,2018,Georgia,13033,Burke,Central,318436.74
17,2018,Georgia,13035,Butts,Central,77354.98
18,2018,Georgia,13037,Calhoun,Central,84167.22
19,2018,Georgia,13039,Camden,Southeast,269212.63
20,2018,Georgia,13043,Candler,Southeast,85531.82
21,2018,Georgia,13045,Carroll,North Central,169141.82
22,2018,Georgia,13047,Catoosa,North,44310.38
23,2018,Georgia,13049,Charlton,Southeast,410403.88
24,2018,Georgia,13051,Chatham,Southeast,89115.51
25,2018,Georgia,13053,Chattahoochee,Central,134853.09
26,2018,Georgia,13055,Chattooga,North,166520.92
27,2018,Georgia,13057,Cherokee,North,133058.88
28,2018,Georgia,13059,Clarke,North Central,25288.98
29,2018,Georgia,13061,Clay,Central,75274.15
30,2018,Georgia,13063,Clayton,North Central,16534.92
31,2018,Georgia,13065,Clinch,Southeast,531992.37
32,2018,Georgia,13067,Cobb,North Central,19657.29
33,2018,Georgia,13069,Coffee,Southeast,198935.08
34,2018,Georgia,13071,Colquitt,Southwest,148969.72
35,2018,Georgia,13073,Columbia,Central,100373.94
36,2018,Georgia,13075,Cook,Southwest,78254.98
37,2018,Georgia,13077,Coweta,North Central,165204.61
38,2018,Georgia,13079,Crawford,Central,174179.01
39,2018,Georgia,13081,Crisp,Southwest,81175.44
40,2018,Georgia,13083,Dade,North,77988.37
41,2018,Georgia,13085,Dawson,North,101452.63
42,2018,Georgia,13087,Decatur,Southwest,197085.18
43,2018,Georgia,13089,DeKalb,North Central,43718.45
44,2018,Georgia,13091,Dodge,Southeast,242581.59
45,2018,Georgia,13093,Dooly,Southwest,86731.78
46,2018,Georgia,13095,Dougherty,Central,134647.1
47,2018,Georgia,13097,Douglas,North Central,83783.42
48,2018,Georgia,13099,Early,Southwest,180558.72
49,2018,Georgia,13101,Echols,Southeast,244111.63
50,2018,Georgia,13103,Effingham,Southeast,231801.17
51,2018,Georgia,13105,Elbert,North Central,136493.9
52,2018,Georgia,13107,Emanuel,Southeast,320544.44
53,2018,Georgia,13109,Evans,Southeast,89373.37
54,2018,Georgia,13111,Fannin,North,166647.35
55,2018,Georgia,13113,Fayette,North Central,35114.88
56,2018,Georgia,13115,Floyd,North,186738.39
57,2018,Georgia,13117,Forsyth,North Central,59032.92
58,2018,Georgia,13119,Franklin,North Central,73560.95
59,2018,Georgia,13121,Fulton,North Central,113857.43
60,2018,Georgia,13123,Gilmer,North,223545.56
61,2018,Georgia,13125,Glascock,Central,79420.17
62,2018,Georgia,13127,Glynn,Southeast,137490.16
63,2018,Georgia,13129,Gordon,North,103984.92
64,2018,Georgia,13131,Grady,Southwest,156212.57
65,2018,Georgia,13133,Greene,Central,182511.49
66,2018,Georgia,13135,Gwinnett,North Central,69444.1
67,2018,Georgia,13137,Habersham,North,97682.6
68,2018,Georgia,13139,Hall,North Central,101122.67
69,2018,Georgia,13141,Hancock,Central,268281.0
70,2018,Georgia,13143,Haralson,North Central,111291.59
71,2018,Georgia,13145,Harris,Central,233318.46
72,2018,Georgia,13147,Hart,North Central,56480.47
73,2018,Georgia,13149,Heard,North Central,105624.0
74,2018,Georgia,13151,Henry,North Central,87720.95
75,2018,Georgia,13153,Houston,Central,122688.82
76,2018,Georgia,13155,Irwin,Southwest,101165.0
77,2018,Georgia,13157,Jackson,North Central,107178.19
78,2018,Georgia,13159,Jasper,Central,182050.69
79,2018,Georgia,13161,Jeff Davis,Southeast,134820.77
80,2018,Georgia,13163,Jefferson,Central,224528.44
81,2018,Georgia,13165,Jenkins,Southeast,150316.53
82,2018,Georgia,13167,Johnson,Southeast,151874.17
83,2018,Georgia,13169,Jones,Central,199095.17
84,2018,Georgia,13171,Lamar,Central,88544.05
85,2018,Georgia,13173,Lanier,Southwest,94832.29
86,2018,Georgia,13175,Laurens,Southeast,357200.13
87,2018,Georgia,13177,Lee,Central,138977.48
88,2018,Georgia,13179,Liberty,Southeast,224587.22
89,2018,Georgia,13181,Lincoln,Central,113986.91
90,2018,Georgia,13183,Long,Southeast,228989.25
91,2018,Georgia,13185,Lowndes,Southwest,197297.68
92,2018,Georgia,13187,Lumpkin,North,134621.04
93,2018,Georgia,13189,McDuffie,Central,111797.53
94,2018,Georgia,13191,McIntosh,Southeast,161858.38
95,2018,Georgia,13193,Macon,Central,142475.56
96,2018,Georgia,13195,Madison,North Central,88349.61
97,2018,Georgia,13197,Marion,Central,172433.08
98,2018,Georgia,13199,Meriwether,North Central,258349.4
99,2018,Georgia,13201,Miller,Southwest,71799.25
100,2018,Georgia,13205,Mitchell,Southwest,127787.97
101,2018,Georgia,13207,Monroe,Central,180685.62
102,2018,Georgia,13209,Montgomery,Southeast,137977.17
103,2018,Georgia,13211,Morgan,Central,159763.92
104,2018,Georgia,13213,Murray,North,123792.25
105,2018,Georgia,13215,Muscogee,Central,67911.17
106,2018,Georgia,13217,Newton,North Central,71724.59
107,2018,Georgia,13219,Oconee,North Central,60039.51
108,2018,Georgia,13221,Oglethorpe,North Central,230557.89
109,2018,Georgia,13223,Paulding,North Central,106094.94
110,2018,Georgia,13225,Peach,Central,35640.99
111,2018,Georgia,13227,Pickens,North,108244.06
112,2018,Georgia,13229,Pierce,Southeast,106005.82
113,2018,Georgia,13231,Pike,Central,95405.92
114,2018,Georgia,13233,Polk,North Central,127090.92
115,2018,Georgia,13235,Pulaski,Central,81557.53
116,2018,Georgia,13237,Putnam,Central,140933.49
117,2018,Georgia,13239,Quitman,Central,91134.99
118,2018,Georgia,13241,Rabun,North,174199.44
119,2018,Georgia,13243,Randolph,Central,188186.85
120,2018,Georgia,13245,Richmond,Central,122803.91
121,2018,Georgia,13247,Rockdale,North Central,16944.84
122,2018,Georgia,13249,Schley,Central,113070.49
123,2018,Georgia,13251,Screven,Southeast,320007.68
124,2018,Georgia,13253,Seminole,Southwest,37516.29
125,2018,Georgia,13255,Spalding,North Central,83457.69
126,2018,Georgia,13257,Stephens,North,85498.8
127,2018,Georgia,13259,Stewart,Central,232242.43
128,2018,Georgia,13261,Sumter,Central,190628.79
129,2018,Georgia,13263,Talbot,Central,208703.9
130,2018,Georgia,13265,Taliaferro,Central,118871.28
131,2018,Georgia,13267,Tattnall,Southeast,184811.69
132,2018,Georgia,13269,Taylor,Central,236683.23
133,2018,Georgia,13271,Telfair,Southeast,236898.49
134,2018,Georgia,13273,Terrell,Central,155958.95
135,2018,Georgia,13275,Thomas,Southwest,199453.67
136,2018,Georgia,13277,Tift,Southwest,78369.22
137,2018,Georgia,13279,Toombs,Southeast,153875.49
138,2018,Georgia,13281,Towns,North,63813.37
139,2018,Georgia,13283,Treutlen,Southeast,106570.36
140,2018,Georgia,13285,Troup,North Central,200961.58
141,2018,Georgia,13287,Turner,Southwest,72919.08
142,2018,Georgia,13289,Twiggs,Central,197019.4
143,2018,Georgia,13291,Union,North,122006.98
144,2018,Georgia,13293,Upson,Central,147862.77
145,2018,Georgia,13295,Walker,North,155470.8
146,2018,Georgia,13297,Walton,North Central,123522.08
147,2018,Georgia,13299,Ware,Southeast,488011.07
148,2018,Georgia,13301,Warren,Central,164335.57
149,2018,Georgia,13303,Washington,Central,307414.46
150,2018,Georgia,13305,Wayne,Southeast,349302.68
151,2018,Georgia,13307,Webster,Central,78479.5
152,2018,Georgia,13309,Wheeler,Southeast,143966.1
153,2018,Georgia,13311,White,North,126041.82
154,2018,Georgia,13313,Whitfield,North,86725.93
155,2018,Georgia,13315,Wilcox,Southwest,176717.09
156,2018,Georgia,13317,Wilkes,Central,237464.28
157,2018,Georgia,13319,Wilkinson,Central,270509.31
158,2018,Georgia,13321,Worth,Southwest,163726.83
0,2019,Georgia,13001,Appling,Southeast,223772.03
1,2019,Georgia,13003,Atkinson,Southeast,154529.27
2,2019,Georgia,13005,Bacon,Southeast,107959.98
3,2019,Georgia,13007,Baker,Southwest,128801.7
4,2019,Georgia,13009,Baldwin,Central,117570.92
5,2019,Georgia,13011,Banks,North Central,83120.58
6,2019,Georgia,13013,Barrow,North Central,45138.97
7,2019,Georgia,13015,Bartow,North,156507.25
8,2019,Georgia,13017,Ben Hill,Southwest,90307.84
9,2019,Georgia,13019,Berrien,Southwest,148734.43
10,2019,Georgia,13021,Bibb,Central,70110.12
11,2019,Georgia,13023,Bleckley,Central,80222.3
12,2019,Georgia,13025,Brantley,Southeast,259201.71
13,2019,Georgia,13027,Brooks,Southwest,172923.89
14,2019,Georgia,13029,Bryan,Southeast,197271.7
15,2019,Georgia,13031,Bulloch,Southeast,289440.39
16,2019,Georgia,13033,Burke,Central,318014.11
17,2019,Georgia,13035,Butts,Central,77348.8
18,2019,Georgia,13037,Calhoun,Central,84233.69
19,2019,Georgia,13039,Camden,Southeast,268484.41
20,2019,Georgia,13043,Candler,Southeast,85478.51
21,2019,Georgia,13045,Carroll,North Central,163869.38
22,2019,Georgia,13047,Catoosa,North,44078.77
23,2019,Georgia,13049,Charlton,Southeast,416746.12
24,2019,Georgia,13051,Chatham,Southeast,93427.55
25,2019,Georgia,13053,Chattahoochee,Central,134776.15
26,2019,Georgia,13055,Chattooga,North,168137.74
27,2019,Georgia,13057,Cherokee,North,133820.46
28,2019,Georgia,13059,Clarke,North Central,25085.7
29,2019,Georgia,13061,Clay,Central,75249.92
30,2019,Georgia,13063,Clayton,North Central,16575.49
31,2019,Georgia,13065,Clinch,Southeast,534781.48
32,2019,Georgia,13067,Cobb,North Central,19731.92
33,2019,Georgia,13069,Coffee,Southeast,199016.67
34,2019,Georgia,13071,Colquitt,Southwest,148668.38
35,2019,Georgia,13073,Columbia,Central,100351.22
36,2019,Georgia,13075,Cook,Southwest,77947.12
37,2019,Georgia,13077,Coweta,North Central,167673.28
38,2019,Georgia,13079,Crawford,Central,173475.91
39,2019,Georgia,13081,Crisp,Southwest,80889.32
40,2019,Georgia,13083,Dade,North,77467.03
41,2019,Georgia,13085,Dawson,North,103025.98
42,2019,Georgia,13087,Decatur,Southwest,203489.06
43,2019,Georgia,13089,DeKalb,North Central,43370.1
44,2019,Georgia,13091,Dodge,Southeast,241345.87
45,2019,Georgia,13093,Dooly,Southwest,89504.41
46,2019,Georgia,13095,Dougherty,Central,136073.7
47,2019,Georgia,13097,Douglas,North Central,81393.47
48,2019,Georgia,13099,Early,Southwest,183725.02
49,2019,Georgia,13101,Echols,Southeast,244274.02
50,2019,Georgia,13103,Effingham,Southeast,231525.51
51,2019,Georgia,13105,Elbert,North Central,136937.1
52,2019,Georgia,13107,Emanuel,Southeast,320922.57
53,2019,Georgia,13109,Evans,Southeast,89100.99
54,2019,Georgia,13111,Fannin,North,179274.93
55,2019,Georgia,13113,Fayette,North Central,35113.29
56,2019,Georgia,13115,Floyd,North,187791.79
57,2019,Georgia,13117,Forsyth,North Central,59231.32
58,2019,Georgia,13119,Franklin,North Central,74027.27
59,2019,Georgia,13121,Fulton,North Central,114260.37
60,2019,Georgia,13123,Gilmer,North,230740.9
61,2019,Georgia,13125,Glascock,Central,78059.42
62,2019,Georgia,13127,Glynn,Southeast,137430.96
63,2019,Georgia,13129,Gordon,North,111228.79
64,2019,Georgia,13131,Grady,Southwest,156383.62
65,2019,Georgia,13133,Greene,Central,187603.46
66,2019,Georgia,13135,Gwinnett,North Central,68216.52
67,2019,Georgia,13137,Habersham,North,106047.65
68,2019,Georgia,13139,Hall,North Central,95623.84
69,2019,Georgia,13141,Hancock,Central,273955.03
70,2019,Georgia,13143,Haralson,North Central,111735.59
71,2019,Georgia,13145,Harris,Central,234341.31
72,2019,Georgia,13147,Hart,North Central,56672.32
73,2019,Georgia,13149,Heard,North Central,102649.54
74,2019,Georgia,13151,Henry,North Central,85157.12
75,2019,Georgia,13153,Houston,Central,123218.79
76,2019,Georgia,13155,Irwin,Southwest,107256.13
77,2019,Georgia,13157,Jackson,North Central,107512.4
78,2019,Georgia,13159,Jasper,Central,182788.0
79,2019,Georgia,13161,Jeff Davis,Southeast,134677.52
80,2019,Georgia,13163,Jefferson,Central,225033.31
81,2019,Georgia,13165,Jenkins,Southeast,150321.66
82,2019,Georgia,13167,Johnson,Southeast,153974.13
83,2019,Georgia,13169,Jones,Central,199553.93
84,2019,Georgia,13171,Lamar,Central,95125.21
85,2019,Georgia,13173,Lanier,Southwest,94675.02
86,2019,Georgia,13175,Laurens,Southeast,352724.12
87,2019,Georgia,13177,Lee,Central,138951.06
88,2019,Georgia,13179,Liberty,Southeast,224397.93
89,2019,Georgia,13181,Lincoln,Central,113870.0
90,2019,Georgia,13183,Long,Southeast,234806.83
91,2019,Georgia,13185,Lowndes,Southwest,196281.01
92,2019,Georgia,13187,Lumpkin,North,137085.34
93,2019,Georgia,13189,McDuffie,Central,111865.03
94,2019,Georgia,13191,McIntosh,Southeast,162157.26
95,2019,Georgia,13193,Macon,Central,142480.31
96,2019,Georgia,13195,Madison,North Central,82549.07
97,2019,Georgia,13197,Marion,Central,172195.79
98,2019,Georgia,13199,Meriwether,North Central,259245.4
99,2019,Georgia,13201,Miller,Southwest,74190.7
100,2019,Georgia,13205,Mitchell,Southwest,127488.38
101,2019,Georgia,13207,Monroe,Central,180661.04
102,2019,Georgia,13209,Montgomery,Southeast,137767.28
103,2019,Georgia,13211,Morgan,Central,159753.92
104,2019,Georgia,13213,Murray,North,131112.46
105,2019,Georgia,13215,Muscogee,Central,67835.17
106,2019,Georgia,13217,Newton,North Central,72549.9
107,2019,Georgia,13219,Oconee,North Central,59856.84
108,2019,Georgia,13221,Oglethorpe,North Central,231349.24
109,2019,Georgia,13223,Paulding,North Central,101612.98
110,2019,Georgia,13225,Peach,Central,35658.45
111,2019,Georgia,13227,Pickens,North,107627.2
112,2019,Georgia,13229,Pierce,Southeast,106357.85
113,2019,Georgia,13231,Pike,Central,95386.9
114,2019,Georgia,13233,Polk,North Central,127188.39
115,2019,Georgia,13235,Pulaski,Central,81559.23
116,2019,Georgia,13237,Putnam,Central,140771.72
117,2019,Georgia,13239,Quitman,Central,91031.49
118,2019,Georgia,13241,Rabun,North,192412.1
119,2019,Georgia,13243,Randolph,Central,183844.61
120,2019,Georgia,13245,Richmond,Central,122679.24
121,2019,Georgia,13247,Rockdale,North Central,16772.33
122,2019,Georgia,13249,Schley,Central,113054.55
123,2019,Georgia,13251,Screven,Southeast,319848.58
124,2019,Georgia,13253,Seminole,Southwest,43750.62
125,2019,Georgia,13255,Spalding,North Central,82657.33
126,2019,Georgia,13257,Stephens,North,83711.07
127,2019,Georgia,13259,Stewart,Central,232163.93
128,2019,Georgia,13261,Sumter,Central,190244.09
129,2019,Georgia,13263,Talbot,Central,208811.34
